Date,AUDRR,AUD,EURGBPRR,EURGBP,EURSEKRR,EURSEK,GBPRR,GBP,CHFRR,CHF,EURCHFRR,EURCHF,EURJPYRR,EURJPY,EURRR,EUR,CADRR,CAD,JPYRR,JPY
13-Feb-98,-0.85,0.6725,0.15,0.6561,1.2,8.6996,-0.15,1.637,-0.05,1.464,-0.2,1.5725,-0.25,134.4633,0.05,1.074,-0.2,1.437,-0.6,125.15
16-Feb-98,,,,,1.2,8.7166,,,,,,,,,,,,,,
17-Feb-98,-0.96,0.6712,-0.15,0.6565,1.2,8.7176,0.25,1.6368,-0.1,1.4632,-0.41,1.5742,-0.1,135.2261,0.1,1.0758,-0.15,1.4433,-0.15,125.76
18-Feb-98,-0.96,0.6679,-0.15,0.6548,1.2,8.7054,0.25,1.6371,0,1.473,-0.41,1.5787,0,134.8154,0,1.0727,-0.15,1.439,-0.16,125.77
19-Feb-98,-0.95,0.6731,-0.16,0.6576,1.2,8.6785,0.25,1.6374,-0.1,1.4677,-0.41,1.578,0,135.5195,0.1,1.0753,-0.15,1.4299,-0.41,125.93
20-Feb-98,-0.86,0.6735,-0.15,0.6561,1.2,8.6821,0.25,1.6368,-0.1,1.4682,-0.41,1.5764,0.1,136.7516,0.1,1.074,0.15,1.4185,-0.1,127.3
23-Feb-98,-0.9,0.6655,0,0.6582,1.2,8.7136,0.25,1.6346,-0.1,1.4696,-0.41,1.5813,0.2,138.4141,0.1,1.0761,-0.15,1.4212,0.1,128.6
24-Feb-98,-0.91,0.6665,0,0.6599,1.2,8.7132,0.25,1.6468,-0.2,1.4535,-0.2,1.5789,0.35,138.9813,0.2,1.0865,-0.15,1.4234,0.2,127.83
25-Feb-98,-0.9,0.6665,0.15,0.6579,1.2,8.7065,0.25,1.647,-0.45,1.4599,-0.25,1.5838,0.2,138.0816,0.45,1.0835,-0.15,1.4233,-0.3,127.47
26-Feb-98,-0.93,0.671,0.15,0.6553,1.2,8.6704,0.15,1.645,-0.2,1.4695,-0.25,1.5809,0.21,137.5926,0.2,1.0761,-0.15,1.4213,-0.2,127.6
27-Feb-98,-0.75,0.6759,0.15,0.6557,1.2,8.6281,0.15,1.6465,-0.25,1.467,-0.25,1.5846,0.21,136.3214,0.25,1.0799,-0.15,1.4224,-0.4,126.28
02-Mar-98,-0.75,0.6795,0.2,0.6554,1.2,8.6118,0.3,1.6514,-0.4,1.4611,-0.26,1.5821,-0.1,135.7737,0.4,1.0833,-0.15,1.427,-0.45,125.35
03-Mar-98,-0.75,0.6803,-0.2,0.6539,1.2,8.6286,0.25,1.647,-0.4,1.4695,-0.25,1.5823,-0.1,135.5781,0.4,1.0772,-0.15,1.4185,-0.4,125.9
04-Mar-98,-0.75,0.674,-0.2,0.653,1.2,8.6023,0.2,1.647,-0.25,1.48,-0.25,1.5915,-0.1,136.2236,0.25,1.0758,-0.1,1.4216,-0.4,126.65
05-Mar-98,-0.86,0.6718,-0.16,0.6558,1.2,8.6184,0.19,1.6477,-0.25,1.4729,0,1.5891,-0.05,137.534,0.25,1.081,-0.1,1.425,-0.25,127.35
06-Mar-98,-0.86,0.6671,-0.16,0.6528,1.2,8.6012,0,1.6348,0.05,1.4904,0,1.592,-0.05,135.852,0.05,1.0679,0,1.418,-0.25,127.8
09-Mar-98,-0.8,0.6665,-0.15,0.6543,1.2,8.5734,0,1.6353,0.2,1.4887,0,1.593,0.05,136.9668,0.2,1.0699,0,1.4126,0,128.08
10-Mar-98,-0.83,0.6689,-0.15,0.6516,1.2,8.5602,-0.05,1.639,0,1.4882,0,1.5905,0,136.3605,0,1.0684,0,1.4115,-0.25,127.66
11-Mar-98,-0.75,0.667,-0.15,0.6501,1.2,8.5336,0,1.6406,,,0,1.5917,0.1,137.7295,0.15,1.067,0,1.409,0.1,129.07
12-Mar-98,-0.75,0.667,-0.4,0.6456,1.2,8.5594,0,1.6526,,,0,1.5899,0.1,138.2185,0.15,1.0675,-0.15,1.4075,0.1,129.6
13-Mar-98,-0.65,0.6735,-0.4,0.6427,1.2,8.5136,0.15,1.6654,0.05,1.4845,0,1.5897,0.11,137.3971,0.15,1.0705,-0.15,1.4062,0,128.23
16-Mar-98,-0.63,0.67,-0.4,0.6436,1.2,8.5303,0.3,1.6676,-0.2,1.4787,0,1.5875,0.15,139.1573,0.2,1.0739,0.15,1.4119,0.1,129.6
17-Mar-98,-0.65,0.6695,-0.4,0.6432,1.2,8.5502,0.25,1.6701,-0.2,1.4802,0,1.5913,0.15,139.1964,0.2,1.0749,0.11,1.4128,0.15,129.52
18-Mar-98,,,-0.41,0.6413,1.2,8.5177,0.25,1.6732,-0.15,1.4836,0,1.5926,0.3,139.6463,0.15,1.0733,0.1,1.4192,0.2,130.26
19-Mar-98,-0.87,0.6635,-0.41,0.6419,1.2,8.5385,0.15,1.6662,-0.15,1.491,0,1.5944,0.31,138.727,0.15,1.07,0.09,1.4155,0.15,129.96
20-Mar-98,-0.85,0.6644,-0.4,0.6418,1.2,8.5074,0.15,1.6622,-0.05,1.4938,0,1.5952,0.15,138.7075,0.05,1.0672,0.1,1.418,0,130.05
23-Mar-98,-0.77,0.6662,-0.4,0.6377,1.2,8.4971,0.04,1.6769,0.1,1.493,0,1.5971,0.1,139.7049,0.1,1.0699,0.11,1.4163,0.1,130.64
24-Mar-98,-0.68,0.671,-0.4,0.6389,1.2,8.4821,,,-0.05,1.4898,0,1.5942,0.1,139.2942,0.05,1.0703,0.05,1.4231,-0.15,130.19
25-Mar-98,-0.6,0.6677,-0.4,0.6386,1.2,8.4836,0.2,1.672,0,1.4954,0,1.5973,0.1,138.9813,0,1.0681,0.1,1.4131,-0.35,129.95
26-Mar-98,-0.57,0.6734,-0.41,0.6387,1.2,8.4746,0.2,1.6758,0,1.4933,0,1.5979,-0.1,137.7882,,,0.1,1.4105,-0.32,128.75
27-Mar-98,-0.5,0.675,-0.4,0.6368,1.2,8.4224,0.31,1.6853,-0.4,1.4886,0,1.5985,-0.1,138.8639,0.4,1.0739,0.1,1.4137,-0.4,129.4
30-Mar-98,-0.63,0.664,-0.4,0.6337,1.2,8.4063,0.3,1.6828,-0.25,1.5088,0,1.6089,0.1,140.6242,0.25,1.0665,0.1,1.421,0.1,131.85
31-Mar-98,-0.7,0.6613,-0.41,0.6315,1.2,8.4536,0.25,1.6777,0.2,1.5202,0.3,1.6108,0.1,140.9567,0.2,1.06,0.1,1.4221,0.25,133
01-Apr-98,-0.8,0.661,-0.41,0.6319,1.2,8.4763,0.25,1.6722,0.2,1.5308,0.3,1.6175,0.31,140.8589,0.2,1.0566,0,1.416,,
02-Apr-98,-0.8,0.6535,-0.4,0.6338,1.2,8.4799,0.15,1.669,0.3,1.5282,0.3,1.6163,0.29,141.2109,0.29,1.0579,0,1.42,0.2,133.45
03-Apr-98,-0.8,0.6535,-0.4,0.6338,1.2,8.4574,0.15,1.669,0.3,1.5282,0.3,1.6163,0.29,141.2109,0.29,1.0579,0,1.42,0.2,133.45
06-Apr-98,-0.34,0.6605,-0.4,0.6387,1.2,8.5068,0.01,1.6582,0.2,1.5225,0.2,1.6173,0.15,143.069,0.2,1.0623,0.2,1.4155,0.15,134.67
07-Apr-98,-0.85,0.657,-0.16,0.639,1.2,8.5049,0.2,1.664,0.2,1.5295,0.5,1.6263,0.4,142.1888,0.2,1.0635,0.1,1.4185,0.1,133.65
08-Apr-98,-0.65,0.659,-0.16,0.6407,1.2,8.4868,0.2,1.6665,0,1.521,0.5,1.6243,0.4,141.7977,0,1.0682,0.15,1.4245,0,132.85
09-Apr-98,-0.7,0.6535,0,0.6424,1.2,8.4525,0.1,1.6685,-0.4,1.5168,0.3,1.6263,0.2,142.7169,0.4,1.072,0.15,1.4245,-0.4,133.18
10-Apr-98,,,,,1.2,8.4525,,,,,,,,,,,,,,
13-Apr-98,-0.6,0.6555,0.15,0.6407,1.2,8.4525,0.1,1.67,-0.4,1.5155,0.3,1.6214,-0.6,138.6683,0.4,1.0699,-0.1,1.425,-0.6,129.75
14-Apr-98,-0.75,0.6475,0,0.643,1.2,8.4312,0.1,1.6737,-0.4,1.5033,0.3,1.6208,-0.1,139.6267,0.4,1.0771,0.1,1.4355,,
15-Apr-98,-0.8,0.647,0,0.6436,1.2,8.438,0.15,1.6828,-0.65,1.4968,0.3,1.622,-0.2,140.7024,0.65,1.0837,0,1.431,-0.85,129.94
16-Apr-98,-0.75,0.6496,0.2,0.6417,1.2,8.3841,0.1,1.6829,-0.5,1.5061,0.3,1.6267,-0.1,141.8759,0.5,1.0804,-0.1,1.4364,-0.55,131.41
17-Apr-98,-0.7,0.6525,0.2,0.6419,1.2,8.3999,0.2,1.6902,-0.55,1.4937,0.3,1.6206,-0.1,142.6974,0.55,1.0851,-0.1,1.432,-0.45,131.51
20-Apr-98,-0.75,0.6451,0.2,0.6453,1.2,8.3846,0.01,1.674,-0.5,1.5016,0.35,1.6224,-0.1,142.8929,0.5,1.0802,-0.1,1.428,-0.4,132.27
21-Apr-98,-0.75,0.6495,0.35,0.6495,1.2,8.3831,0.01,1.6776,-0.5,1.4919,0.3,1.6257,0.05,143.1668,0.5,1.0896,-0.1,1.429,-0.5,131.25
22-Apr-98,-0.7,0.6517,0.35,0.6511,1.2,8.3773,0.15,1.6742,-0.6,1.4858,0.3,1.6204,0.05,142.4235,0.6,1.0907,-0.1,1.4317,-0.65,130.62
23-Apr-98,-0.7,0.6525,0.35,0.655,1.2,8.393,0.15,1.6663,-0.6,1.4824,0.3,1.6186,0.05,142.3257,0.6,1.0922,-0.1,1.431,-0.75,130.35
24-Apr-98,-0.65,0.6509,0.35,0.6524,1.2,8.3915,0.15,1.6672,-0.55,1.4934,0.3,1.6253,0.05,141.0153,0.55,1.0886,-0.1,1.4358,-0.8,129.59
27-Apr-98,-0.65,0.6464,0.35,0.6536,1.2,8.4409,0.05,1.6683,-0.55,1.4929,0.3,1.6282,-0.05,144.5358,0.55,1.0908,-0.05,1.436,-0.5,132.49
28-Apr-98,-0.7,0.6448,0.35,0.6552,1.2,8.4389,0.05,1.6668,-0.55,1.4877,0.3,1.6253,0.05,143.7731,0.55,1.0922,-0.1,1.4375,-0.55,131.7
29-Apr-98,-0.65,0.6484,0.35,0.6521,1.2,8.4536,0.05,1.6678,-0.5,1.4973,0.3,1.6274,0.05,143.7731,0.5,1.0874,-0.1,1.4366,-0.5,132.25
30-Apr-98,-0.7,0.6448,0.35,0.6527,1.2,8.4345,0.05,1.6695,-0.55,1.4877,0.3,1.6253,-0.05,144.086,0.55,1.0901,0.15,1.4375,-0.55,132.11
01-May-98,-0.6,0.6518,0.35,0.6537,1.2,8.4513,0.05,1.669,-0.55,1.4982,0.35,1.6351,0,145.592,0.55,1.0916,0.15,1.4312,-0.55,133.32
04-May-98,-0.65,0.6456,0.5,0.6569,1.2,8.4513,0,1.6676,-0.55,1.4925,0.3,1.6353,0,145.8071,0.55,1.0958,0.05,1.4324,-0.5,133.13
05-May-98,-0.8,0.641,0.6,0.6641,1.2,8.413,-0.05,1.6621,-0.6,1.4826,0.3,1.6372,0.15,146.3548,0.6,1.1042,0,1.4367,-0.55,132.58
06-May-98,-0.75,0.6393,0.5,0.665,1.2,8.3904,-0.05,1.6618,-0.6,1.4806,0.3,1.6362,-0.2,146.3939,0.6,1.1051,0,1.4404,-0.7,132.45
07-May-98,-0.9,0.6355,0.8,0.6695,1.2,8.4135,-0.05,1.6545,-0.6,1.466,0.3,1.6282,0,147.274,0.6,1.1087,0.15,1.439,-0.7,132.85
08-May-98,-0.75,0.6355,0.75,0.6721,1.2,8.399,-0.15,1.641,-0.6,1.4791,0.3,1.6317,0.1,146.2374,0.6,1.1032,0.2,1.4342,-0.65,132.85
11-May-98,-0.75,0.6342,0.7,0.6732,1.2,8.4003,-0.3,1.6375,-0.6,1.4814,0.3,1.6341,0.1,146.0614,0.6,1.1029,0,1.435,-0.65,132.53
12-May-98,-0.75,0.636,0.7,0.6765,1.2,8.3847,-0.3,1.63,-0.6,1.4801,0.3,1.6343,-0.05,146.9415,0.6,1.1034,0,1.4311,-0.65,133.14
13-May-98,-0.8,0.6267,0.7,0.6715,1.2,8.4714,-0.3,1.6351,-0.45,1.4833,0.3,1.6288,0.1,147.3522,0.45,1.098,0,1.4353,,
14-May-98,-0.85,0.6262,0.7,0.6789,1.2,8.4638,-0.3,1.6213,-0.5,1.4772,0.3,1.6269,0,147.6065,0.5,1.1009,0.35,1.4495,-0.45,134.04
15-May-98,-0.95,0.6265,0.55,0.6742,1.2,8.4952,-0.3,1.6295,-0.5,1.4802,0.05,1.6261,0,147.4696,0.5,1.0983,0.4,1.4485,-0.45,134.1
18-May-98,-0.8,0.6207,0.55,0.6755,1.2,8.5265,-0.4,1.6206,-0.5,1.488,0.05,1.6294,0.1,148.3693,0.5,1.0949,0.3,1.4543,-0.45,135.69
19-May-98,-0.8,0.6235,0.55,0.675,1.2,8.5167,-0.3,1.6243,-0.5,1.4832,0.05,1.6269,0,149.0342,0.5,1.0971,0.35,1.4467,-0.3,135.8
20-May-98,-0.8,0.625,0.45,0.6763,1.2,8.5177,-0.2,1.6266,-0.55,1.4798,0.15,1.6286,0,149.5819,0.55,1.1001,0.3,1.4483,-0.85,136.02
21-May-98,-0.65,0.6305,0.55,0.6818,1.2,8.526,-0.2,1.6266,-0.7,1.4705,0.05,1.6323,0,149.8753,,,,,,
22-May-98,-0.65,0.6283,0.55,0.6806,1.2,8.5255,-0.25,1.6308,-0.8,1.4686,0.05,1.6302,0,150.6967,,,0.3,1.4455,-0.6,135.15
25-May-98,,,,,1.2,8.5255,,,,,,,,,,,0.3,1.4512,-0.55,135.78
26-May-98,-0.65,0.6224,0.4,0.6763,1.2,8.5627,-0.25,1.6345,-0.75,1.4708,0.05,1.6267,0,152.1831,0.75,1.1059,0.35,1.4509,-0.2,137.7
27-May-98,-0.8,0.6195,0.4,0.6758,1.2,8.5957,-0.2,1.6405,-0.8,1.4603,-0.05,1.6194,-0.05,152.4178,0.8,1.1085,0.35,1.456,-0.4,137.41
28-May-98,-0.75,0.6212,0.4,0.6755,1.2,8.5763,-0.1,1.6242,-0.4,1.4763,-0.15,1.6194,-0.05,151.6942,0.4,1.0974,0.35,1.455,-0.4,138.25
29-May-98,-0.7,0.6246,0.4,0.6735,1.2,8.59,-0.1,1.6293,-0.4,1.4798,-0.15,1.6247,-0.05,152.2027,0.4,1.0979,0.35,1.4527,-0.3,138.73
01-Jun-98,-0.7,0.6185,0.35,0.674,1.2,8.5909,-0.1,1.6329,-0.4,1.478,-0.1,1.6271,-0.1,153.4349,0.4,1.101,0.35,1.4575,-0.4,139.4
02-Jun-98,-0.7,0.6134,0.3,0.6713,1.2,8.5655,0,1.6364,-0.45,1.4786,-0.2,1.6245,-0.05,152.7699,0.45,1.0993,0.35,1.4565,-0.45,139.05
03-Jun-98,-0.65,0.6145,,,1.2,8.5724,,,,,,,,,,,,,,
04-Jun-98,-0.7,0.61,0.4,0.6711,1.2,8.5856,0.15,1.6339,-0.6,1.4725,-0.2,1.6278,-0.1,152.6916,0.6,1.1053,0.25,1.456,-0.6,138.3
05-Jun-98,-0.7,0.6014,,,1.2,8.6237,,,,,,,,,,,,,-0.4,140.1
09-Jun-98,-0.85,0.597,0.35,0.6734,1.2,8.6536,,,-0.4,1.474,-0.1,1.6231,-0.15,154.2368,0.4,1.1009,0.25,1.4572,-0.35,140.35
10-Jun-98,-0.85,0.586,-0.16,0.6714,1.2,8.684,,,-0.35,1.4746,-0.15,1.6183,-0.15,154.1976,0.35,1.097,0.25,1.4572,-0.45,140.7
11-Jun-98,-0.8,0.5929,0.25,0.6671,1.2,8.6663,0,1.6298,-0.2,1.4872,-0.15,1.6175,-0.15,153.8847,0.2,1.0875,0.4,1.4638,-0.2,141.74
12-Jun-98,-0.75,0.591,0.2,0.6622,1.2,8.6613,0,1.6325,0.05,1.495,-0.15,1.6175,0,155.8992,0.05,1.0819,0.4,1.4683,0.1,144.31
15-Jun-98,-0.85,0.5865,-0.15,0.6595,1.2,8.7347,-0.05,1.6338,0.2,1.5079,-0.15,1.6251,-0.05,157.4443,0.2,1.0778,0.35,1.4691,0.8,146.21
16-Jun-98,,,,,1.2,8.7513,,,,,,,,,,,,,0.8,146.21
17-Jun-98,-0.75,0.596,-0.15,0.6579,1.2,8.6986,0.35,1.655,-0.2,1.493,0,1.6263,0.2,154.7062,0.2,1.0896,0.35,1.469,0.05,142
18-Jun-98,-0.25,0.612,-0.15,0.6557,1.2,8.6502,0.35,1.6725,-0.45,1.4895,0,1.6331,-0.5,149.621,0.45,1.096,0.35,1.464,-0.4,136.25
19-Jun-98,0.2,0.6215,,,1.2,8.6747,,,,,,,,,,,0.35,1.4695,-0.9,134.5
22-Jun-98,0,0.6075,-0.15,0.6527,1.2,8.6502,0.2,1.6665,-0.25,1.501,0,1.6341,-0.45,150.5011,0.25,1.0881,0.3,1.473,-0.7,138.4
23-Jun-98,-0.2,0.608,-0.25,0.6519,1.2,8.6213,0.3,1.6685,-0.35,1.499,0,1.6312,-0.5,150.5989,0.35,1.089,0.3,1.4725,-0.65,138.4
24-Jun-98,-0.35,0.611,-0.15,0.6515,1.2,8.5753,0,1.6675,-0.25,1.5025,0,1.6323,-0.55,152.0658,0.25,1.0866,0.3,1.4715,-0.6,140
25-Jun-98,-0.35,0.605,-0.15,0.6524,1.2,8.5835,0,1.666,-0.3,1.508,0.15,1.64,-0.4,153.3371,0.3,1.0872,0.3,1.467,-0.5,141
26-Jun-98,-0.4,0.6055,-0.15,0.6523,1.2,8.5954,0,1.6684,-0.3,1.5136,0.15,1.6476,-0.4,153.9238,0.3,1.0889,0.3,1.4658,-0.2,141.33
29-Jun-98,-0.4,0.6035,-0.2,0.6487,1.2,8.5955,0.01,1.6634,0.1,1.5251,0.25,1.6468,-0.35,153.3566,0.1,1.0798,0.3,1.4702,0,141.92
30-Jun-98,-0.15,0.615,-0.2,0.6502,1.2,8.6389,0,1.664,0,1.5225,0.25,1.6478,-0.35,151.1857,0,1.0824,0.35,1.4685,-0.4,139.75
01-Jul-98,-0.1,0.62,-0.2,0.6483,1.2,8.6614,0,1.6615,-0.05,1.527,0.25,1.6449,-0.35,149.2298,0.25,1.0757,0.3,1.4685,-0.7,138.15
02-Jul-98,-0.15,0.613,-0.2,0.6478,1.2,8.6902,-0.1,1.6578,0.05,1.5302,0.25,1.6435,-0.3,150.7749,0.05,1.0744,0.25,1.463,-0.6,140.32
03-Jul-98,-0.3,0.617,0,0.653,1.2,8.7034,-0.1,1.6488,0,1.5263,0.25,1.647,-0.4,150.0904,0,1.0782,0.2,1.4645,-0.75,139.24
06-Jul-98,-0.35,0.6138,0.35,0.6579,1.2,8.7148,-0.2,1.6438,-0.05,1.5229,0.15,1.647,-0.4,151.8506,0.05,1.0813,0.25,1.4692,-0.55,140.61
07-Jul-98,,,,,1.2,8.7171,,,,,,,,,,,,,,
08-Jul-98,-0.3,0.617,0.4,0.6574,1.2,8.6795,-0.15,1.638,-0.1,1.5259,0,1.6439,-0.4,150.3838,0.1,1.0767,0.25,1.473,-0.55,139.58
09-Jul-98,-0.35,0.6146,0.5,0.6566,1.2,8.6605,-0.15,1.6288,0.35,1.5405,0,1.648,-0.3,149.973,0.35,1.0699,0.25,1.4745,-0.4,140.21
10-Jul-98,-0.4,0.6147,0.4,0.6579,1.2,8.6834,-0.2,1.6318,0.35,1.5371,0.1,1.6513,-0.3,151.7333,0.35,1.0743,0.25,1.4773,-0.25,141.22
13-Jul-98,-0.5,0.6112,0.4,0.6606,1.2,8.7279,-0.2,1.6354,0,1.5308,0.15,1.6546,0.1,153.5131,0,1.0808,0.25,1.4791,0.25,141.82
14-Jul-98,-0.35,0.618,0.5,0.6633,1.2,8.7396,-0.1,1.6359,-0.25,1.5178,0.15,1.6478,0.1,153.0828,0.25,1.0857,0.3,1.4805,0.4,141
15-Jul-98,-0.35,0.6229,0.5,0.6625,1.2,8.7181,-0.15,1.6384,-0.25,1.5168,0.15,1.6476,0,152.633,0.25,1.086,0.25,1.4818,-0.15,140.65
16-Jul-98,-0.25,0.6325,0.5,0.6679,1.2,8.6907,-0.15,1.637,-0.4,1.5033,0.15,1.6433,-0.1,151.9875,0.4,1.0931,0.35,1.4875,-0.25,138.96
17-Jul-98,-0.25,0.6295,0.5,0.6665,1.2,8.6697,0,1.6401,-0.5,1.509,0.15,1.6497,-0.2,152.8286,0.5,1.0935,0.35,1.4891,-0.4,139.8
20-Jul-98,-0.35,0.6263,0.5,0.6669,1.2,8.6755,0,1.6459,-0.55,1.5006,0.15,1.6486,-0.2,152.5547,0.55,1.0979,0.35,1.4863,-0.3,138.95
21-Jul-98,-0.35,0.627,0.5,0.6644,1.2,8.721,0,1.6468,-0.5,1.51,0.15,1.6529,-0.2,152.9655,0.5,1.0945,0.3,1.4907,-0.35,139.79
22-Jul-98,-0.35,0.6215,0.5,0.6664,1.2,8.7019,0,1.6407,-0.45,1.5114,0.15,1.6523,-0.2,153.8651,0.45,1.0934,0.3,1.4925,-0.25,140.82
23-Jul-98,-0.5,0.616,0.4,0.6645,1.2,8.688,0,1.6418,-0.45,1.5146,0.15,1.6527,-0.1,154.7648,0.45,1.0912,0.35,1.4965,-0.1,141.82
24-Jul-98,-0.45,0.6213,0.4,0.6628,1.2,8.678,0,1.6521,-0.45,1.501,0.15,1.6452,-0.1,154.0021,0.45,1.0955,0.35,1.4955,-0.15,140.45
27-Jul-98,-0.45,0.6086,0.3,0.6623,1.2,8.6491,0.1,1.6576,-0.45,1.4955,0,1.6419,0,156.173,0.45,1.098,0.25,1.5,0,142.24
28-Jul-98,-0.5,0.61,0.3,0.6637,1.2,8.6614,0,1.6506,-0.45,1.4993,0,1.6431,0,155.5863,0.45,1.0957,0.3,1.5029,0,141.93
29-Jul-98,-0.45,0.6118,0.5,0.6704,1.2,8.7314,0,1.6452,-0.75,1.486,0,1.6394,0,156.4077,0.75,1.1032,0.35,1.4983,0,141.6
30-Jul-98,-0.45,0.6153,0.5,0.6733,1.2,8.7234,-0.2,1.642,-0.7,1.4796,0,1.637,0.2,157.0531,0.7,1.1062,0.3,1.5056,0,141.98
31-Jul-98,,,,,1.2,8.7201,,,,,,,,,,,,,,
03-Aug-98,-0.55,0.603,0.5,0.674,1.2,8.7553,-0.25,1.6255,-0.5,1.501,0,1.6439,0.4,159.4393,0.5,1.0953,0.15,1.5135,0.4,145.58
04-Aug-98,-0.5,0.6065,0.6,0.6724,1.2,8.7695,-0.25,1.6308,-0.45,1.5008,0,1.646,0.1,158.696,0.45,1.0966,0.15,1.5137,0,144.72
05-Aug-98,-0.5,0.6105,0.6,0.6745,1.2,8.7744,-0.2,1.6379,-0.6,1.4895,0,1.6464,0,158.833,0.6,1.1048,0.2,1.5127,-0.1,143.68
06-Aug-98,-0.45,0.6068,0.6,0.6771,1.2,8.8149,-0.2,1.6322,-0.7,1.4898,0,1.647,0,159.7913,0.7,1.1053,0.2,1.522,0,144.49
07-Aug-98,-0.45,0.5989,0.6,0.6748,1.2,8.8281,-0.25,1.6353,-0.75,1.4902,0,1.6443,0,160.5736,0.75,1.1035,0.2,1.5315,0,145.55
10-Aug-98,-0.6,0.5975,0.6,0.6737,1.2,8.8848,-0.3,1.6294,-0.6,1.4963,0,1.6431,0.1,160.867,0.6,1.098,0.2,1.524,0.1,146.5
11-Aug-98,-0.6,0.5935,0.55,0.6707,1.2,8.9401,-0.2,1.6331,-0.3,1.4928,-0.25,1.6347,0.05,161.2582,0.3,1.0951,0.2,1.5215,0.15,147.26
12-Aug-98,,,,,1.2,8.9118,,,,,,,,,,,,,,
13-Aug-98,,,,,1.2,8.8961,,,,,,,,,,,,,,
14-Aug-98,-0.4,0.597,0.45,0.6727,1.2,8.8765,-0.3,1.624,-0.15,1.4913,-0.25,1.6302,0.05,158.2462,0.15,1.0929,0.2,1.516,-0.25,144.9
17-Aug-98,-0.55,0.5919,0.3,0.674,1.2,8.9136,-0.35,1.6131,0.3,1.5015,-0.25,1.6339,-0.1,159.009,0.3,1.088,0.2,1.5214,0,146.15
18-Aug-98,-0.5,0.589,0.3,0.6734,1.2,8.9059,-0.35,1.6143,0.1,1.5079,-0.25,1.6398,-0.2,158.4418,0.1,1.0877,0.25,1.528,-0.45,145.68
19-Aug-98,-0.35,0.5973,0.3,0.6701,1.2,8.8755,-0.3,1.6195,0,1.5095,-0.25,1.6384,-0.35,156.5446,0,1.0852,0.5,1.531,-0.65,144.45
20-Aug-98,-0.4,0.5922,0.3,0.6693,1.2,8.8437,-0.25,1.6268,-0.15,1.5045,-0.25,1.6398,-0.5,154.8235,0.15,1.0898,0.5,1.529,-0.7,142.54
21-Aug-98,-0.4,0.5847,0.3,0.6658,1.2,8.8868,-0.1,1.6344,-0.2,1.4996,-0.25,1.6325,-0.4,157.2683,0.2,1.0887,0.5,1.5315,-0.7,144.26
24-Aug-98,-0.4,0.5803,0.3,0.6643,1.2,8.969,0,1.6368,-0.15,1.4995,-0.25,1.6314,-0.45,157.0727,0.15,1.0876,0.5,1.5421,-0.5,144.42
25-Aug-98,-0.3,0.5755,0.25,0.6641,1.2,9.0086,-0.1,1.6384,-0.15,1.5007,-0.25,1.6331,-0.4,157.2292,0.15,1.0883,0.5,1.5448,-0.45,144.58
26-Aug-98,-0.45,0.574,0.25,0.6616,1.2,9.0115,-0.1,1.6362,0,1.5033,-0.25,1.6282,-0.4,156.5251,0,1.083,0.5,1.5527,-0.5,144.48
27-Aug-98,-0.65,0.559,0,0.6564,1.2,9.0389,0,1.6483,-0.1,1.4991,-0.25,1.6222,-0.55,154.491,0.1,1.083,0.55,1.5745,-0.55,142.94
28-Aug-98,-0.5,0.564,0.15,0.6624,1.2,8.9255,0.15,1.648,-0.3,1.4775,-0.25,1.6153,-0.55,156.173,0.35,1.0926,0.5,1.575,-0.7,143.3
31-Aug-98,-0.45,0.5697,0.15,0.6633,1.2,8.9255,0.35,1.6662,-1.05,1.4533,-0.45,1.6081,-0.6,157.1118,1.05,1.1063,0.55,1.554,-0.8,142.08
01-Sep-98,-0.2,0.5761,0.3,0.6672,1.2,8.9083,0.45,1.673,-1.3,1.4418,-0.5,1.6089,-0.65,153.3762,1.3,1.1163,0.55,1.5553,-1.2,137.54
02-Sep-98,-0.25,0.5832,0.5,0.6696,1.2,8.8764,0.15,1.666,-1.05,1.4453,-0.5,1.6116,-0.7,153.9434,1.05,1.1154,0.5,1.5505,-1,138.13
03-Sep-98,-0.25,0.575,0.5,0.6727,1.2,8.9572,-0.35,1.6823,-1.3,1.4163,-0.5,1.6067,-0.7,153.1415,1.3,1.1341,0.55,1.5335,-1.2,135.24
04-Sep-98,-0.15,0.5885,0.7,0.6735,1.2,8.9573,0.3,1.668,-1.5,1.4308,-0.5,1.6083,-0.7,152.2418,1.5,1.1239,0.5,1.5325,-1.25,135.48
07-Sep-98,,,,,1.2,8.9827,,,,,,,,,,,,,,
08-Sep-98,-0.2,0.5922,0.9,0.6825,1.2,9.0135,-0.1,1.6589,-1.25,1.4124,-0.5,1.5987,-0.9,149.6797,1.25,1.1324,0.3,1.5244,-1.5,132.3
09-Sep-98,-0.35,0.5831,0.9,0.6797,1.2,9.0256,0,1.6575,-1.3,1.4268,-0.5,1.6065,-0.3,154.5497,1.3,1.1256,0.2,1.5254,-0.3,137.3
10-Sep-98,-0.4,0.5867,1,0.6876,1.2,9.1607,0.3,1.6712,-1.4,1.399,-0.5,1.6057,-0.35,155.0386,1.4,1.1492,0.2,1.5132,-0.5,134.9
11-Sep-98,-0.2,0.5985,1,0.6873,1.2,9.1015,,,-1.7,1.3846,-0.5,1.6046,-0.75,151.5964,1.7,1.1587,0,1.5145,-1.5,130.79
